dataset,feature,width_shap_pct_mean,width_shap_pct_std,point_shap_pct_mean,point_shap_pct_std,rank_width,rank_point,rank_shift
gefcom2014,hour,40.373390919857925,3.4854689945868293,11.499857083976678,1.068557900228893,1,2,1
gefcom2014,load_lag_1,25.295576678975333,3.8436524316948173,76.97960623938917,1.5685227321985022,2,1,-1
gefcom2014,temp_best,18.26874514445095,5.2497895269119175,7.65881657240085,0.8734603177361381,3,3,0
gefcom2014,load_lag_24,7.581623988164938,1.7452859874376252,1.3384208704369502,0.1634888878430312,4,5,1
gefcom2014,dayofweek,5.137806825760682,0.642448453717695,1.1419470083105927,0.2877963492576233,5,6,1
gefcom2014,load_lag_168,3.3428564427901746,0.48231312308388746,1.3813522254857464,0.03650493359626874,6,4,-2
