dataset,feature,width_shap_pct_mean,width_shap_pct_std,point_shap_pct_mean,point_shap_pct_std,rank_width,rank_point,rank_shift
opsd,hour,24.90324427869289,4.276917714695685,13.926393420672918,1.4142360281420197,1,2,1
opsd,solar,24.30341386230304,4.315545592122604,5.420961157417335,0.8598084794073922,2,3,1
opsd,load_lag_1,14.98801824912611,2.656994536442154,71.54169363500401,1.4859130863846859,3,1,-2
opsd,load_lag_24,12.734076576610342,2.8637202039355616,3.361198677760386,0.8531201160441617,4,4,0
opsd,load_lag_168,11.104278603046557,2.3695771699545283,2.181501603230366,0.49634329627684637,5,6,1
opsd,dayofweek,8.321269188262534,1.0790277299695028,3.0863809657986545,0.8070736062051046,6,5,-1
opsd,wind,3.6456992419585275,0.8464407155799288,0.4818705401163399,0.2918256723501963,7,7,0
